Views,DownVotes,UpVotes,Reputation,DaysSinceCreation,DaysSinceAccess
6,0,0,108.0,1328,1181
0,0,0,1.0,156,156
3,0,0,1.0,156,145
1,0,0,6.0,254,220
3,0,3,17.0,572,526
39,0,0,114.0,572,559
0,0,0,21.0,572,468
1,0,0,1.0,572,572
1,0,0,11.0,572,561
0,0,0,1.0,254,227
6,0,0,1.0,254,253
0,0,0,1.0,647,424
2,0,0,36.0,647,534
1,0,0,1.0,647,645
0,0,0,1.0,254,196
0,0,0,3.0,647,628
19,0,13,76.0,647,137
0,0,0,1.0,647,647
4,0,0,18.0,647,166
0,0,0,1.0,304,304
4,0,0,14.0,406,139
0,0,0,1.0,406,297
0,0,0,16.0,406,382
0,0,0,16.0,406,403
208,0,14,2884.0,406,197
0,0,0,18.0,1107,1107
1,0,0,8.0,406,392
158,43,129,782.0,406,113
3,0,0,13.0,1107,876
2,0,0,11.0,1107,1107
82,0,73,244.0,825,193
0,0,0,1.0,304,280
0,0,0,1.0,825,809
11,0,1,71.0,825,486
0,0,4,101.0,406,391
2,0,0,6.0,998,908
0,0,0,101.0,998,117
1,0,0,6.0,998,991
3,0,0,11.0,1401,1401
13,0,0,138.0,1401,1375
3,0,73,101.0,1401,1066
7,0,0,1.0,998,977
0,0,0,101.0,1401,1391
0,0,0,101.0,1401,691
4,0,0,101.0,1401,610
17,0,6,163.0,1401,170
0,0,4,101.0,1401,464
2764,28,2561,11194.0,968,111
71,0,129,120.0,968,727
1,0,0,36.0,968,920
1,0,0,101.0,968,312
0,0,0,6.0,968,954
5,0,3,101.0,968,791
3,0,0,6.0,968,968
1,0,0,1.0,968,968
3,0,0,3.0,957,956
5,0,0,33.0,957,952
1,0,0,101.0,957,485
4,0,0,101.0,957,113
0,0,0,1.0,957,956
2,0,0,1.0,957,906
2,0,0,1.0,957,649
1,0,5,108.0,957,240
2,0,0,28.0,957,819
0,0,0,1.0,636,593
0,0,0,1.0,636,636
3,0,0,16.0,1335,1334
5,0,0,11.0,1335,1334
1,0,0,101.0,1335,600
5,0,0,8.0,1335,338
2,0,0,8.0,1335,1318
1,0,0,6.0,1335,1326
80,0,0,69.0,1335,1334
3,0,0,1.0,1335,1335
32,3,14,199.0,1335,146
0,0,0,101.0,471,113
3,0,3,120.0,1199,435
0,0,0,1.0,263,259
0,0,0,1.0,636,552
809,0,12,2155.0,1589,255
7,0,0,26.0,1589,1589
7,1,23,176.0,1648,117
5,0,2,16.0,651,437
1,0,0,1.0,471,164
1,0,0,21.0,651,651
1,0,0,1.0,651,146
0,0,0,1.0,651,649
0,0,0,1.0,651,229
2,0,10,138.0,651,391
0,0,3,101.0,651,219
1,0,0,6.0,651,583
0,0,1,101.0,818,126
13,0,4,52.0,818,466
172,1,53,473.0,934,111
45,0,14,409.0,818,153
0,0,0,101.0,818,627
16,0,0,50.0,934,778
6,0,4,48.0,818,312
3,0,0,13.0,818,599
5,0,0,24.0,818,818
0,0,0,1.0,1347,1299
88,1,47,609.0,1347,123
15,0,0,126.0,1027,1026
0,0,0,1.0,1027,1027
78,0,17,392.0,1027,614
2,0,0,6.0,1027,1027
1,0,0,1.0,1027,166
7,0,0,21.0,1027,1023
13,0,6,50.0,1027,111
1,0,0,103.0,1027,1018
47,4,12,347.0,1027,231
6,0,0,18.0,1034,1033
5,0,0,7.0,1034,1033
6,0,0,1.0,1034,1031
1,0,0,1.0,1034,1034
2,0,0,1.0,1034,474
27,0,4,185.0,1034,199
1,0,0,11.0,1034,1034
9,0,0,13.0,1034,962
0,0,0,13.0,1034,1034
2,0,0,13.0,1406,1406
6,0,0,16.0,1406,1406
6,0,0,16.0,1406,176
8,0,24,110.0,1406,144
0,0,0,1.0,112,111
5,0,0,18.0,1406,1367
0,0,0,1.0,112,112
0,0,0,1.0,112,112
0,0,0,1.0,1406,1406
1,0,0,101.0,1406,673
0,0,0,1.0,278,278
3,0,0,6.0,278,236
3,0,0,6.0,278,278
1,0,0,1.0,278,137
0,0,0,1.0,278,278
0,0,0,6.0,278,253
3,0,1,69.0,278,178
26,0,3,48.0,278,157
0,0,0,3.0,278,268
0,0,0,1.0,278,159
1,0,0,1.0,1001,182
2,0,0,6.0,1001,1001
0,0,0,1.0,296,291
7,0,0,57.0,1001,974
12,1,13,178.0,1001,230
3,0,0,16.0,1001,1001
7,0,4,113.0,296,180
2,0,0,6.0,1001,1000
2,0,0,16.0,296,294
11,0,0,56.0,1001,862
0,0,0,1.0,305,121
1,0,0,1.0,1086,124
1,0,3,66.0,1086,1055
7,0,0,1.0,1086,983
22,0,0,26.0,1086,1084
0,0,0,1.0,1086,867
0,0,0,1.0,1086,970
2,0,0,41.0,1086,1053
0,0,0,1.0,1086,1018
2,0,0,16.0,1086,1086
1,0,0,11.0,764,764
2,0,0,11.0,764,731
0,0,0,11.0,764,607
0,0,0,21.0,764,760
2,0,0,11.0,764,580
2,0,0,1.0,764,762
0,0,0,1.0,764,141
1,0,0,11.0,764,764
0,0,0,13.0,232,212
1,0,0,11.0,232,208
1,0,0,1.0,232,151
0,0,0,1.0,232,232
0,0,0,1.0,232,185
0,0,0,1.0,232,232
0,0,0,1.0,232,225
0,0,0,1.0,232,232
0,0,0,6.0,232,232
6,0,0,1.0,232,149
0,0,0,1.0,248,244
3,0,0,6.0,248,246
216,0,38,374.0,1261,420
2,0,0,1.0,248,241
1,0,0,1.0,248,248
5,0,0,16.0,248,248
0,0,0,6.0,248,248
3,0,0,109.0,248,238
0,0,0,1.0,248,248
4,0,0,1.0,248,206
0,0,0,1.0,579,222
2,0,0,26.0,579,501
0,0,0,1.0,579,119
14,0,15,218.0,579,325
1,0,0,1.0,579,330
5,0,6,61.0,579,138
0,0,0,1.0,579,402
5,0,0,6.0,619,615
0,0,0,1.0,619,271
3,0,0,1.0,619,618
0,0,0,1.0,619,606
0,0,0,101.0,619,604
3,0,0,6.0,619,397
12,0,1,20.0,619,570
1,0,0,1.0,619,619
0,0,0,1.0,359,114
2,0,0,6.0,359,352
0,0,0,1.0,345,308
0,0,0,6.0,359,359
3,0,0,11.0,359,359
0,0,0,101.0,359,358
30,0,4,30.0,359,160
0,0,0,1.0,345,250
13,0,0,1.0,345,273
4,0,0,18.0,345,254
0,0,0,16.0,359,358
0,0,0,101.0,359,150
0,0,2,101.0,345,342
0,0,0,101.0,350,338
0,0,0,1.0,182,162
0,0,0,1.0,350,114
9,0,0,63.0,350,350
0,0,0,1.0,350,320
10,0,0,25.0,350,348
4,0,8,156.0,350,111
1,0,0,1.0,350,350
7,0,0,1.0,283,283
0,0,0,1.0,283,138
0,0,0,6.0,283,156
7,0,0,6.0,283,269
14,0,0,15.0,283,283
1,0,0,3.0,283,283
0,0,0,1.0,283,282
78,0,6,209.0,1585,1197
2,0,0,11.0,283,283
0,0,0,5.0,283,127
0,0,0,1.0,231,230
0,0,0,1.0,231,208
0,0,0,101.0,450,393
2,0,0,11.0,231,212
0,0,0,1.0,231,231
1,0,0,3.0,231,135
0,0,0,1.0,231,186
4,0,0,27.0,231,230
0,0,0,1.0,450,450
0,0,1,101.0,231,145
4,0,0,11.0,231,116
9,0,0,129.0,1500,1499
15,0,0,21.0,1500,1500
2,0,19,103.0,1500,693
37,0,0,27.0,1500,1500
3,0,3,116.0,1500,840
1,0,1,103.0,1500,1487
83,1,139,427.0,1500,115
16,0,3,130.0,1500,1368
1,0,0,13.0,1500,1500
2,0,7,101.0,540,142
11,0,0,14.0,182,132
0,0,0,1.0,1206,1206
1,0,0,6.0,1206,1199
6822,296,2946,32958.0,1205,600
6,0,0,18.0,1206,1205
4,0,0,25.0,1205,165
1,0,0,11.0,182,135
1,0,0,113.0,1205,234
2,0,0,18.0,1205,1201
6,0,1,111.0,1205,114
0,0,0,1.0,182,141
25,0,0,23.0,1803,1788
31,0,1,41.0,1217,152
2,0,0,101.0,1180,1180
1,0,5,101.0,1180,236
3,0,6,131.0,1180,517
0,0,0,101.0,1180,179
0,0,0,6.0,1180,1163
1,0,0,18.0,1180,1177
1,0,0,1.0,1180,1180
1,0,0,6.0,1180,1180
3,0,2,21.0,1180,120
0,0,0,1.0,412,386
3,0,0,108.0,876,261
0,0,8,101.0,876,159
0,0,0,1.0,876,205
0,0,0,1.0,876,876
9,0,0,13.0,876,833
9,0,0,26.0,876,874
14,0,0,11.0,876,876
0,0,0,6.0,287,286
5,0,2,110.0,259,175
4,0,0,6.0,446,426
3,0,0,13.0,287,184
155,8,254,1264.0,1549,134
12,0,7,34.0,287,242
0,0,94,105.0,1549,112
4,0,0,33.0,678,657
33,0,0,105.0,1549,1253
0,0,0,101.0,1549,259
9,0,0,1.0,1549,1549
0,0,0,1.0,1549,1549
25,0,1,133.0,1549,764
5,0,0,1.0,678,518
2,0,0,21.0,836,836
1,0,0,1.0,224,224
0,0,0,1.0,224,142
0,0,0,11.0,224,217
0,0,0,1.0,224,224
0,0,0,1.0,224,221
0,0,0,1.0,224,224
7,0,8,30.0,224,133
0,0,0,1.0,224,144
2,0,0,1.0,224,224
1,0,0,11.0,224,223
0,0,0,11.0,746,695
0,0,0,1.0,746,597
4,0,1,17.0,746,591
32,0,7,219.0,746,267
41,2,16,187.0,746,674
4,0,1,104.0,746,653
0,0,0,1.0,746,121
0,0,0,101.0,746,746
0,0,0,6.0,330,330
0,0,1,101.0,330,141
0,0,0,1.0,330,272
1,0,0,1.0,330,152
4,0,0,1.0,330,330
0,0,0,1.0,330,315
0,0,0,6.0,330,330
11,0,4,135.0,330,165
1,0,0,101.0,344,344
6,0,0,6.0,770,166
33,1,13,173.0,1481,639
3,0,0,1.0,1481,1142
0,0,0,6.0,770,770
3,0,0,1.0,1482,1482
9,0,5,161.0,1482,123
3,0,0,1.0,1482,1482
2121,290,2206,24824.0,1482,111
53,1,14,640.0,1481,112
960,5,33,1292.0,1481,152
9,0,0,151.0,1482,304
5,0,0,11.0,1482,1481
0,0,0,8.0,240,190
0,0,0,101.0,240,240
16,0,2,105.0,779,283
2,0,0,29.0,240,172
7,0,3,25.0,770,183
0,0,0,1.0,240,240
1,0,0,1.0,240,207
0,0,0,1.0,240,140
0,0,0,1.0,240,240
0,0,0,1.0,240,240
0,0,0,1.0,240,240
0,0,0,21.0,955,953
1,0,0,1.0,132,132
29,0,11,83.0,955,157
365,32,610,3307.0,955,111
2,0,0,1.0,955,914
21,0,3,17.0,955,409
2,0,0,103.0,955,303
1,0,0,1.0,955,666
3,0,0,1.0,779,678
0,0,0,1.0,183,141
1,0,0,1.0,183,178
0,0,0,1.0,183,183
0,0,0,13.0,183,182
0,0,0,1.0,183,124
0,0,0,1.0,183,183
0,0,0,1.0,183,183
0,0,0,1.0,183,130
1,0,0,103.0,446,362
0,0,0,1.0,183,178
1,0,0,1.0,183,183
5,0,0,11.0,912,911
5,0,0,13.0,912,911
1,0,0,101.0,1155,1081
4,0,0,103.0,554,153
33,3,70,159.0,1155,179
29,0,4,32.0,1155,162
1,0,0,6.0,554,540
10,0,0,11.0,554,483
0,0,4,21.0,554,112
2,0,0,21.0,554,141
1,0,0,8.0,554,553
5,0,0,1.0,912,912
22,0,5,31.0,912,735
1,0,0,8.0,554,550
80,37,231,723.0,356,111
1,0,0,8.0,356,356
2,0,0,6.0,356,356
3,0,0,23.0,356,356
3,0,0,34.0,356,356
5,0,0,36.0,356,342
0,0,2,101.0,356,292
5,0,0,41.0,356,356
1,0,0,10.0,356,114
2,0,0,1.0,179,113
36,0,4,264.0,797,128
1,0,0,1.0,462,455
4,0,0,6.0,462,462
3,0,5,97.0,462,116
2,0,0,6.0,462,462
1,0,0,1.0,462,462
0,0,0,1.0,260,259
0,0,1,101.0,303,169
1,0,0,13.0,303,121
1,0,0,1.0,303,265
0,0,0,1.0,186,186
21,0,24,135.0,709,182
0,0,0,1.0,260,213
3,0,0,1.0,260,260
4,0,0,58.0,206,205
1,0,0,1.0,188,179
0,0,0,1.0,188,159
0,0,0,1.0,188,188
0,0,0,1.0,188,165
7,0,0,1.0,188,182
2,0,0,1.0,188,188
1,0,0,1.0,188,181
0,0,0,1.0,188,188
11,0,9,55.0,188,111
4,0,0,1.0,188,187
5,0,0,1.0,287,225
2,0,0,8.0,287,277
0,0,0,1.0,144,121
0,0,0,1.0,144,144
4,0,0,1.0,144,144
10,0,0,6.0,287,284
1,0,0,1.0,287,287
0,0,0,6.0,144,135
1,0,0,1.0,287,287
0,0,0,1.0,287,287
0,0,0,1.0,144,126
0,0,0,1.0,144,127
5,0,0,1.0,894,893
0,0,0,1.0,215,215
3,0,0,6.0,1169,1152
0,0,0,1.0,779,772
11,0,0,1.0,1169,134
6,0,0,1.0,192,192
2,0,2,101.0,1169,1169
7,0,34,101.0,1169,116
1,0,0,1.0,1169,452
0,0,0,101.0,409,409
4,0,1,101.0,1169,1169
2,0,1,101.0,1169,602
6,0,16,101.0,918,116
110,0,7,68.0,918,277
0,0,0,1.0,918,918
0,0,1,101.0,918,850
14,0,0,11.0,779,351
0,0,0,1.0,779,779
0,0,0,1.0,1469,1469
4,0,0,16.0,1469,1469
2,0,0,101.0,1470,1023
2,0,0,16.0,1469,1469
0,0,0,1.0,1469,1469
4,0,0,13.0,1469,1467
5,0,0,106.0,1469,1467
4,0,0,1.0,1469,1469
8,0,8,83.0,215,111
1,0,0,6.0,215,212
2,0,0,1.0,242,225
0,0,0,1.0,894,894
0,0,0,1.0,215,215
0,0,0,1.0,215,208
0,0,0,1.0,215,199
0,0,0,21.0,215,215
4,0,0,108.0,215,163
0,0,0,101.0,192,192
0,0,0,1.0,215,215
0,0,0,1.0,215,189
3,0,0,28.0,882,882
2,0,5,106.0,882,193
0,0,0,101.0,882,672
4,0,0,111.0,882,458
330,6,126,793.0,882,575
2,0,0,11.0,882,863
2,0,0,36.0,894,823
21,0,6,39.0,671,632
0,0,0,3.0,882,876
1,0,3,101.0,894,114
0,0,0,1.0,192,111
11,0,0,31.0,1043,172
6,0,0,1.0,1043,1043
6,0,0,34.0,1043,1036
0,0,0,1.0,1043,1043
4,0,0,4.0,432,427
5,0,0,13.0,1043,1016
0,0,0,1.0,432,409
71,4,10,516.0,1043,127
0,0,0,1.0,432,411
0,0,0,11.0,432,420
10,0,0,1.0,432,346
0,0,0,101.0,432,432
22,0,108,128.0,459,400
2,0,0,21.0,177,163
6,0,2,101.0,177,175
1,0,0,48.0,177,145
0,0,0,1.0,177,159
0,0,0,1.0,177,174
0,0,0,3.0,177,137
0,0,0,101.0,177,177
0,0,0,1.0,177,177
0,0,0,1.0,177,177
4,0,0,1.0,177,169
5,0,0,6.0,1641,1641
1,0,0,1.0,1074,1073
0,0,0,101.0,1642,233
1,0,37,108.0,1642,114
42,0,0,38.0,1074,1074
40,3,55,536.0,1642,114
2,0,0,1.0,444,444
11,0,0,24.0,444,200
33,0,12,195.0,1074,134
4,0,0,6.0,444,444
0,0,0,1.0,233,207
1,0,0,1.0,795,795
0,0,0,6.0,795,795
0,0,0,1.0,795,795
1,0,0,1.0,795,795
5,0,2,69.0,795,795
2,0,0,101.0,795,121
1,0,0,6.0,795,761
2,0,0,11.0,795,767
0,0,0,1.0,201,201
0,0,0,1.0,459,459
2,0,0,1.0,233,232
4,9,101,301.0,233,111
0,0,0,1.0,233,233
3,0,0,26.0,201,201
5,0,0,21.0,890,828
0,0,0,6.0,890,889
0,0,6,106.0,890,404
2,0,0,1.0,890,230
3,0,16,26.0,890,436
266,16,107,2697.0,890,122
12,0,1,101.0,1920,482
12,0,2,101.0,890,120
1,0,0,101.0,1920,1892
1,0,0,101.0,1920,532
3,0,64,101.0,1920,124
5,0,1,101.0,1920,1637
8,0,0,101.0,1920,342
3,0,1,101.0,890,445
0,0,4,101.0,890,631
0,0,0,101.0,192,184
0,0,0,1.0,192,191
0,0,0,1.0,192,170
5,0,0,11.0,192,192
0,0,0,11.0,192,192
0,0,0,1.0,192,192
1,0,0,106.0,192,191
0,0,0,1.0,192,191
0,0,0,6.0,409,352
2,0,0,108.0,192,164
0,0,0,1.0,192,192
0,0,0,6.0,494,470
25,0,0,80.0,459,459
0,0,0,1.0,233,219
0,0,0,3.0,233,233
0,0,0,101.0,668,667
0,0,0,1.0,668,668
1,0,0,101.0,668,146
6,0,0,6.0,668,640
0,0,0,1.0,668,588
0,0,0,3.0,668,667
3,0,0,3.0,668,369
216,4,57,4305.0,668,144
0,0,0,1.0,328,328
6,0,0,1.0,328,164
0,0,0,1.0,811,373
6,0,0,31.0,811,811
0,0,0,1.0,328,266
4,0,0,8.0,328,233
0,0,0,1.0,328,111
1,0,0,10.0,328,180
0,0,0,1.0,328,115
6,0,0,101.0,811,479
14,0,3,86.0,811,155
0,0,0,16.0,811,719
9,0,6,46.0,455,341
0,0,0,1.0,455,455
1,0,0,8.0,455,452
3,0,0,1.0,455,455
1,0,1,101.0,455,131
4,0,0,6.0,455,454
0,0,0,1.0,455,455
0,0,0,1.0,455,455
0,0,0,6.0,386,386
7,0,0,6.0,386,386
0,0,0,11.0,545,545
0,0,10,101.0,726,145
5,0,0,81.0,726,724
1,0,5,58.0,726,604
0,0,0,101.0,386,164
6,0,6,142.0,726,430
62,0,53,960.0,726,125
0,0,0,1.0,671,582
0,0,0,101.0,236,236
0,0,0,1.0,738,248
1,0,0,6.0,738,738
7,0,0,6.0,738,732
0,0,0,1.0,738,738
0,0,0,1.0,738,216
0,0,0,1.0,738,518
0,0,0,1.0,133,133
1,0,0,1.0,133,133
0,0,0,1.0,133,127
1,0,0,4.0,133,115
1,0,0,1.0,133,118
1,0,0,1.0,133,132
3,0,0,9.0,133,119
0,0,0,16.0,133,130
0,0,1,113.0,1099,123
0,0,0,21.0,1099,1099
0,0,0,26.0,133,119
0,0,0,101.0,133,133
5,0,0,6.0,1099,182
4,0,0,1.0,1099,1098
0,0,0,13.0,664,653
0,0,0,6.0,664,649
1,0,0,6.0,664,622
1,0,1,101.0,664,284
8,0,6,101.0,664,200
1,0,1,20.0,664,191
8,0,0,26.0,664,664
0,0,2,101.0,664,170
85,0,14,465.0,664,204
0,0,0,1.0,565,564
2,0,0,101.0,565,206
6,0,0,42.0,565,182
4,0,1,101.0,565,565
60,2,33,466.0,565,115
5,0,0,26.0,565,213
1,0,1,103.0,565,491
3,0,0,6.0,565,565
11,0,0,53.0,1004,1001
66,0,39,108.0,1004,123
0,0,0,1.0,297,253
0,0,0,23.0,297,297
0,0,2,101.0,1004,511
2,0,1,115.0,1004,125
1,0,0,1.0,297,290
0,0,0,1.0,373,373
2,0,0,6.0,1004,983
5,0,0,118.0,1004,114
2,0,0,106.0,373,370
44,0,17,248.0,908,132
3,0,0,6.0,297,290
3,0,0,1.0,297,243
0,0,0,1.0,140,123
0,0,0,11.0,444,239
0,0,0,1.0,272,272
374,13,194,4891.0,272,111
4,0,0,1.0,272,270
0,0,0,1.0,272,272
0,0,0,1.0,272,272
5,0,0,1.0,272,272
1,0,0,1.0,272,240
2,0,0,13.0,272,272
0,0,2,101.0,272,158
22,0,0,10.0,272,271
22,0,95,161.0,1640,113
1802,27,966,10351.0,1640,111
0,0,0,1.0,517,517
0,0,0,6.0,444,444
9,0,6,39.0,517,168
0,0,0,101.0,140,140
0,0,0,6.0,116,111
0,0,0,1.0,116,115
2,0,1,36.0,116,111
2,0,0,1.0,1640,1598
0,0,0,1.0,116,114
8,0,0,1.0,116,116
2,0,0,11.0,116,114
0,0,0,1.0,116,116
2,0,0,1.0,116,116
2,0,0,5.0,116,111
0,0,0,1.0,674,664
19,0,0,16.0,674,674
46,1,10,352.0,674,450
0,0,0,1.0,292,122
9,0,0,21.0,673,312
1,0,0,1.0,292,280
0,0,0,1.0,292,111
0,0,0,6.0,673,673
0,0,0,1.0,673,673
5,0,0,3.0,673,645
0,0,0,21.0,1640,1639
0,0,0,1.0,292,126
0,0,0,1.0,517,491
2,0,0,13.0,517,331
19,0,14,166.0,1420,540
2,0,0,101.0,1731,1731
157,2,30,826.0,1420,350
10,0,8,123.0,1420,322
0,0,0,1.0,1420,758
0,0,0,3.0,1420,1419
2,0,0,16.0,1420,1416
21,0,7,121.0,1420,138
4,0,0,1.0,1258,925
0,0,0,1.0,695,241
1,0,0,8.0,695,208
2,0,2,101.0,1731,243
14,0,1,65.0,695,157
2,0,1,23.0,695,692
2,0,0,113.0,1731,1248
1,0,0,21.0,695,695
0,0,0,1.0,383,374
2,0,0,1.0,364,364
2,0,0,101.0,695,643
1,0,19,108.0,364,145
0,0,0,101.0,364,238
0,0,1,16.0,364,356
1,0,0,101.0,695,695
0,0,0,1.0,364,364
3,0,0,1.0,364,356
0,0,0,1.0,364,288
0,0,0,3.0,364,357
10,0,3,82.0,393,327
2,0,0,1.0,393,304
22,0,0,1.0,393,390
7,0,17,23.0,393,120
0,0,0,101.0,393,387
0,0,3,101.0,393,393
2,0,0,11.0,393,201
8,0,0,10.0,393,293
4,0,5,29.0,393,302
0,0,0,1.0,452,452
88,0,656,73.0,1745,131
4,0,0,21.0,672,114
0,0,0,1.0,452,447
0,0,0,1.0,576,576
1,0,0,1.0,576,331
2,0,0,101.0,576,576
2,0,0,1.0,576,489
0,0,0,1.0,576,564
0,0,0,101.0,576,366
6,0,0,13.0,576,277
0,0,0,101.0,452,177
3,0,0,6.0,576,576
2,0,0,19.0,576,289
42,0,28,248.0,452,156
3,0,0,6.0,1014,1008
0,0,0,1.0,691,691
2,0,0,101.0,672,663
0,0,0,1.0,837,112
69,15,355,852.0,836,112
9,0,2,101.0,837,116
6,0,0,101.0,836,234
1,0,0,13.0,836,836
0,0,0,1.0,836,836
13,0,2,86.0,836,408
1,0,4,33.0,836,722
1,0,0,6.0,993,993
38,0,29,302.0,993,120
0,0,0,1.0,591,497
21,0,3,62.0,591,160
2,0,0,35.0,993,974
0,0,0,101.0,410,392
409,10,534,1657.0,993,113
23,0,0,40.0,993,179
9,0,0,6.0,410,403
0,0,0,1.0,410,409
1,0,0,6.0,591,166
3,0,0,1.0,410,409
0,0,0,11.0,410,410
2,0,0,21.0,410,409
0,0,0,1.0,591,591
1,0,0,11.0,808,808
1,0,0,11.0,623,623
0,0,2,23.0,623,572
1,0,0,6.0,1014,800
1,0,0,3.0,623,578
1,0,0,16.0,623,606
0,0,0,1.0,623,623
0,0,0,44.0,623,622
4,0,0,1.0,623,360
4,0,0,11.0,623,213
17,0,16,107.0,534,111
0,0,0,1.0,534,133
1,0,0,1.0,534,534
1,0,0,1.0,534,187
18,0,0,181.0,534,242
2,0,0,21.0,534,209
1,0,0,1.0,625,148
0,0,0,1.0,625,119
1,0,0,6.0,625,624
0,0,0,1.0,534,199
1,0,0,11.0,534,511
1,0,0,1.0,625,609
4,0,0,11.0,598,596
0,0,0,16.0,598,578
6,0,0,11.0,598,596
0,0,0,6.0,598,596
17,0,7,68.0,598,121
0,0,0,1.0,598,598
8,0,1,16.0,598,112
16,0,5,158.0,598,128
0,0,0,1.0,279,278
6,0,1,68.0,279,177
19,0,8,121.0,929,114
0,0,0,101.0,929,618
4,0,2,18.0,929,502
0,0,0,13.0,1331,1331
0,0,4,101.0,929,337
1,0,0,11.0,929,925
5,0,0,101.0,929,929
0,0,0,18.0,929,929
13,0,1,56.0,1331,520
4,0,2,5.0,1331,121
0,0,0,13.0,1331,1329
15,0,0,51.0,1331,1330
5,0,0,1.0,1331,178
12,0,0,72.0,1331,1320
110,5,262,507.0,1331,112
2,0,0,6.0,446,399
15,0,2,186.0,922,618
56,0,53,101.0,922,124
161,51,751,722.0,922,123
1,0,19,101.0,922,111
2,0,0,8.0,922,913
3,0,0,101.0,922,324
23,0,1,39.0,922,194
11,0,0,21.0,922,497
11,0,0,16.0,1954,1954
37,12,22,231.0,1954,113
250,2,449,2369.0,1954,111
7,0,18,123.0,1954,113
260,2,159,839.0,1954,111
4,0,2,50.0,922,813
112,17,13,147.0,1954,120
12,2,8,303.0,854,676
4,0,0,1.0,826,826
4,0,0,1.0,377,376
0,0,0,101.0,826,826
1,0,0,1.0,377,146
0,0,0,1.0,377,200
4,0,0,11.0,377,377
0,0,0,1.0,377,377
2,0,0,1.0,377,302
0,0,0,101.0,826,826
5,0,3,113.0,1453,149
0,0,0,1.0,404,404
0,0,0,8.0,404,403
0,0,0,1.0,1108,403
237,5,94,700.0,1108,116
0,0,0,1.0,404,404
0,0,0,1.0,1108,233
3,0,0,101.0,1108,1090
30,0,9,346.0,1108,194
10,0,3,33.0,404,394
2,0,0,3.0,404,367
1,0,6,101.0,1333,639
6,0,0,126.0,1333,647
0,0,0,1.0,1333,1333
0,0,0,21.0,1333,1333
1,0,0,1.0,1333,1331
3,0,12,103.0,1333,134
1,0,0,101.0,1333,1311
2,0,0,8.0,300,234
0,0,3,101.0,985,200
0,0,0,1.0,1333,1333
0,0,0,8.0,300,289
3,0,0,8.0,985,984
1,0,0,106.0,698,548
2,0,0,1.0,559,559
0,0,0,1.0,559,526
2,0,0,1.0,324,281
0,0,0,101.0,945,362
1,0,1,101.0,945,261
3,0,0,9.0,324,223
1,0,0,1.0,324,126
0,0,0,1.0,945,945
1,0,1,101.0,324,320
0,0,0,10.0,324,322
0,0,0,103.0,187,185
0,0,0,1.0,324,324
0,0,0,1.0,324,115
1,0,2,101.0,1588,881
6,0,0,11.0,1011,1011
5,0,1,37.0,692,146
0,0,1,101.0,786,275
0,0,0,1.0,187,178
1,0,0,11.0,501,406
2,0,1,118.0,501,136
1,0,0,1.0,236,206
4,0,0,49.0,501,496
2,0,0,1.0,236,236
0,0,0,1.0,236,230
4,0,0,1.0,236,219
1,0,0,1.0,501,315
1,0,0,1.0,236,235
3,0,0,6.0,559,557
14,0,3,31.0,187,121
0,0,0,1.0,501,264
15,0,0,101.0,501,390
1,0,5,115.0,559,170
2,0,0,21.0,708,708
3,0,0,1.0,692,664
0,0,0,1.0,708,708
4,0,0,21.0,708,706
0,0,12,101.0,708,606
5,0,0,1.0,278,259
27,0,0,22.0,708,360
1,0,0,1.0,278,278
0,0,0,1.0,278,111
3,0,0,6.0,278,277
0,0,0,1.0,278,278
8,0,1,53.0,708,577
0,0,0,1.0,550,183
0,0,0,1.0,278,278
1,0,0,1.0,550,550
5,0,11,73.0,692,112
5,0,0,13.0,1824,1768
3,0,0,101.0,1698,1682
0,0,0,1.0,550,550
334,5,73,1220.0,1825,112
9,0,0,101.0,1825,111
0,0,0,101.0,550,389
26,0,0,117.0,1825,1474
44,0,11,230.0,1825,118
10,0,5,138.0,1825,215
1,0,0,6.0,614,614
19,0,13,163.0,614,131
2,0,0,13.0,614,614
0,0,0,6.0,614,572
0,0,0,1.0,614,613
2,0,0,351.0,614,485
2,0,0,11.0,614,612
1,0,0,1.0,614,613
2,0,2,15.0,614,360
2,0,0,1.0,866,651
0,0,0,1.0,340,334
1,0,1,101.0,866,355
1,0,0,1.0,866,864
0,0,0,8.0,341,285
1,0,0,6.0,341,318
7,0,32,115.0,341,116
4,0,0,15.0,341,112
2,0,0,6.0,866,866
7,0,15,123.0,1233,200
2,0,0,101.0,1233,970
11,0,0,16.0,1233,991
17,0,6,69.0,1233,587
478,0,129,589.0,286,112
0,0,0,101.0,1232,301
1,0,0,6.0,286,273
1,0,0,11.0,1233,1231
2,0,0,1.0,286,286
9,0,0,1.0,286,286
64,0,12,106.0,1232,253
11,0,3,65.0,1232,678
1,0,0,11.0,274,198
0,0,0,1.0,605,413
0,0,0,8.0,499,491
14,0,0,22.0,499,256
3,0,0,6.0,499,495
0,0,0,1.0,499,323
1,0,0,6.0,499,499
0,0,0,1.0,499,499
3,0,0,6.0,499,499
0,0,0,1.0,201,201
3,0,0,11.0,337,335
0,0,0,11.0,337,337
1,0,5,48.0,201,130
8,0,1,31.0,337,230
23,0,37,76.0,337,118
10,0,20,243.0,337,111
1,0,1,106.0,337,162
0,0,0,1.0,337,333
0,0,0,8.0,117,115
1,0,0,13.0,337,114
